"DateAndTime","BLOCK_1_INV_1","BLOCK_1_INV_2","BLOCK_2_INV_1","BLOCK_2_INV_2","BLOCK_3_INV_1","BLOCK_3_INV_2","BLOCK_4_INV_1","BLOCK_4_INV_2","BLOCK_5_INV_1","BLOCK_5_INV_2","BLOCK_6_INV_1","BLOCK_6_INV_2","BLOCK_7_INV_1","BLOCK_7_INV_2","BLOCK_8_INV_1","BLOCK_8_INV_2","BLOCK_9_INV_1","BLOCK_9_INV_2","BLOCK_10_INV_1","BLOCK_10_INV_2","Block1_MFM_Exp","Block2_MFM_Exp","Block3_MFM_Exp","Block4_MFM_Exp","Block5_MFM_Exp","Block6_MFM_Exp","Block7_MFM_Exp","Block8_MFM_Exp","Block9_MFM_Exp","Block10_MFM_Exp","Irr_Hz","Irr_Tilt","Irr_Tracker1","Irr_Tracker2","Sesional_PR","Tracker_PR","Total_PR","CUF","Sesional_Gen","Tracker_Gen","Inv","OG_11KV","OG_132KV_T","OG_132KV_A","Loss","Plant_Start_Tm","Plant_Stop_Tm","Plant_UP_Tm","Plant_Dwn_Tm","BLOCK_1_INV_1_Tm","BLOCK_1_INV_2_Tm","BLOCK_2_INV_1_Tm","BLOCK_2_INV_2_Tm","BLOCK_3_INV_1_Tm","BLOCK_3_INV_2_Tm","BLOCK_4_INV_1_Tm","BLOCK_4_INV_2_Tm","BLOCK_5_INV_1_Tm","BLOCK_5_INV_2_Tm","BLOCK_6_INV_1_Tm","BLOCK_6_INV_2_Tm","BLOCK_7_INV_1_Tm","BLOCK_7_INV_2_Tm","BLOCK_8_INV_1_Tm","BLOCK_8_INV_2_Tm","BLOCK_9_INV_1_Tm","BLOCK_9_INV_2_Tm","BLOCK_10_INV_1_Tm","BLOCK_10_INV_2_Tm"
2019-01-09 23:50:52,15983.50,14859.00,15863.40,15421.40,15525.70,14391.30,14995.80,14141.40,15096.60,14614.40,15100.50,15481.10,13869.40,14651.90,13122.40,14447.80,9580.20,11225.80,14796.70,15005.60,30.84,31.28,29.86,29.13,29.67,30.47,28.36,27.48,20.76,29.70,5.78,4.68,5.93,4.50,88.01,97.03,92.23,17.79,135.37,152.19,288.17,288.19,284.00,284.13,25.28,"7:6","18:12","10:40","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-10 23:50:52,14855.20,13813.10,14683.80,14424.60,14457.50,13358.60,13928.50,13146.60,13937.10,13658.50,14157.80,14544.90,12978.90,13711.80,12281.90,13524.80,9087.40,10591.90,13850.40,14011.40,28.68,29.11,27.78,27.08,27.57,28.61,26.56,25.73,19.65,27.78,5.38,4.40,5.49,4.34,87.88,95.98,91.70,16.62,125.79,142.76,269.01,269.17,265.28,265.38,25.09,"7:8","18:12","10:38","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-11 23:50:54,14796.90,13821.00,14660.70,14366.70,14417.20,13270.20,13885.30,13096.50,13980.80,13723.40,14000.70,14346.70,12810.00,13540.80,12119.80,13329.30,8956.00,10507.50,13756.00,13895.10,28.62,29.03,27.65,26.99,27.68,28.26,26.22,25.38,19.43,27.57,5.38,4.56,5.49,4.33,83.82,92.41,87.86,16.51,125.60,141.22,267.28,267.46,263.58,263.74,25.60,"7:8","18:12","10:38","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-12 23:51:48,14903.90,13875.80,14741.50,14435.00,14565.50,13378.80,13945.50,13154.90,14054.80,13716.90,14053.80,14397.80,12857.60,13603.20,12171.00,13390.60,9116.20,11493.30,13869.90,13974.70,28.78,29.17,27.91,27.11,27.74,28.36,26.33,25.48,20.56,27.75,5.41,4.58,5.48,4.33,84.44,92.48,88.21,16.65,126.27,142.91,269.70,269.74,265.82,266.13,25.33,"7:9","18:13","10:38","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-13 23:50:54,14263.20,13254.30,14051.50,13762.80,13823.50,12738.40,13271.10,12523.80,13447.60,13067.10,13407.70,13734.70,12274.00,12988.80,11620.00,12814.60,9114.30,12126.60,13296.30,13321.00,27.53,27.82,26.54,25.81,26.50,27.07,25.15,24.37,21.19,26.55,5.74,4.69,5.53,4.54,79.69,86.13,82.74,15.99,120.42,138.10,258.90,259.07,255.31,255.50,32.43,"7:10","18:14","10:37","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-14 23:50:56,14304.00,13293.40,14116.40,13863.10,13759.50,12743.00,13314.20,12567.50,13558.90,13140.90,13536.80,13876.10,12409.90,13126.00,11740.50,12940.10,9181.50,13019.80,13378.60,13415.10,27.61,28.00,26.49,25.91,26.69,27.36,25.44,24.62,22.15,26.74,5.76,4.70,5.58,4.60,80.68,86.19,83.31,16.14,120.81,140.17,261.29,261.54,257.73,257.86,31.99,"7:8","18:14","10:43","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-17 23:50:57,15927.50,14697.20,15617.80,15101.40,15344.10,14128.60,14742.10,13947.50,15171.20,14762.60,14706.60,15129.90,14058.80,14288.10,13062.60,14564.00,10121.20,15683.10,14651.30,14640.90,30.62,30.71,29.43,28.69,29.89,29.74,28.18,27.53,25.70,29.19,6.36,5.14,6.25,5.00,81.83,87.60,84.59,17.92,134.24,155.44,290.35,290.34,286.08,286.38,31.57,"7:7","18:17","10:44","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-18 23:50:57,15042.80,13929.40,14813.10,14375.00,14461.10,13451.40,14010.10,13222.00,14389.60,14155.50,13990.70,14388.30,13336.20,13547.70,12417.50,13934.60,9540.60,14883.60,13962.00,13935.50,28.98,29.19,27.88,27.24,28.52,28.29,26.71,26.27,24.34,27.82,6.03,4.91,5.94,4.78,81.47,87.06,84.15,17.03,127.42,147.80,275.79,275.84,271.86,272.00,31.44,"7:6","18:17","10:46","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-19 23:50:58,15257.20,14164.90,15032.10,14531.20,14601.20,13713.70,14255.30,13556.60,14598.40,14243.40,14210.40,14790.90,13537.40,13738.20,12839.70,14425.80,11208.90,15090.90,14169.40,14134.70,29.42,29.56,28.28,27.80,28.81,28.91,27.03,27.17,26.19,28.22,6.11,4.98,6.03,4.84,82.65,87.15,84.84,17.41,129.35,152.05,282.10,282.02,277.90,278.11,30.82,"7:6","18:18","10:47","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-21 23:51:02,16430.30,15245.90,16167.50,15367.50,16385.90,15272.30,16040.70,14815.20,15707.70,15256.70,15574.80,15664.80,15084.70,15316.80,14594.70,15356.90,16123.50,15972.40,15067.40,15004.50,31.66,31.52,31.59,30.82,30.92,31.11,30.10,29.82,31.91,29.97,6.55,5.34,6.52,5.15,85.29,88.68,86.99,19.14,141.16,168.26,310.45,310.10,305.52,305.86,29.01,"7:7","18:18","10:51","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-23 23:51:03,15579.10,14429.40,15379.00,14854.30,15411.30,14923.00,15591.00,14044.80,14905.70,14634.80,15359.60,16078.20,15708.40,16760.10,14695.40,15797.70,15573.50,15563.20,14495.70,14426.90,30.01,30.23,30.28,29.62,29.50,31.30,32.18,30.34,30.97,28.83,6.16,5.08,6.09,4.96,89.77,89.01,89.64,18.76,134.78,168.47,304.21,303.97,299.50,299.75,26.06,"7:10","18:20","10:46","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-24 23:51:03,15073.30,13996.00,14858.10,14446.00,15014.10,14498.70,15211.90,13757.00,14465.70,13855.40,15221.20,16240.90,15991.90,16357.50,14638.10,15952.50,15314.30,15284.80,14133.70,14074.80,29.07,29.30,29.46,28.96,28.29,31.33,32.04,30.44,30.43,28.12,6.07,5.00,6.07,4.91,90.39,87.75,89.41,18.40,130.64,166.80,298.39,298.13,293.78,293.99,26.34,"7:7","18:19","10:50","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-25 23:51:05,14310.00,13234.10,14066.10,13727.30,14229.70,13668.80,14131.50,12821.90,13414.70,13252.70,14781.10,15409.90,15127.60,15468.50,13921.70,15459.90,14532.70,14564.70,13427.50,13307.30,27.55,27.80,27.85,26.95,26.65,30.07,30.36,29.24,28.96,26.66,5.70,4.79,5.54,4.66,89.90,86.24,88.47,17.45,123.06,159.02,282.86,282.75,278.61,278.89,25.66,"7:11","18:21","10:44","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-26 23:51:51,7148.70,6443.30,7145.80,7100.60,7151.10,6967.60,7259.80,6513.30,6772.50,6803.40,7640.70,8028.20,7765.60,7915.30,7121.60,8026.20,7579.70,7458.60,6955.40,6891.70,13.59,14.26,14.11,13.78,13.56,15.66,15.61,15.13,15.02,13.82,2.87,2.68,2.74,2.76,83.24,77.91,81.05,8.94,62.19,82.35,144.69,144.88,142.75,142.88,24.54,"7:24","18:13","10:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-27 23:51:06,9443.90,8571.00,9261.70,9215.80,9091.70,8717.70,9346.00,8282.90,8786.30,8733.20,9954.70,10273.40,10131.20,10392.00,9494.80,10453.90,9809.50,9704.90,8672.30,8537.10,18.01,18.48,17.78,17.62,17.50,20.16,20.36,19.87,19.43,17.17,3.80,3.37,3.42,3.34,85.21,79.73,82.93,11.53,80.17,106.20,186.87,186.75,184.02,184.11,26.24,"7:46","18:22","10:12","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-28 23:51:07,14065.50,12830.90,13744.20,13851.30,13917.30,13247.20,13926.40,12670.40,13158.80,13082.30,14845.50,15461.40,15080.30,15429.50,14469.40,15630.50,14505.30,14490.20,13596.70,13430.30,26.89,27.59,27.11,26.57,26.20,30.16,30.24,29.92,28.82,26.92,5.64,4.81,5.33,4.69,89.95,84.03,87.49,17.35,120.52,159.92,281.43,281.04,276.91,277.12,25.27,"7:22","18:23","10:38","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-29 23:51:24,17541.30,16075.80,17109.10,16114.60,17360.70,16662.00,17523.30,15981.70,16599.70,16314.20,17311.70,18102.90,17568.20,17954.10,17114.50,18420.00,16970.10,16886.00,15949.90,15690.60,33.62,33.23,33.95,33.47,32.87,35.24,35.21,35.32,33.66,31.53,6.66,5.54,6.74,5.36,91.39,91.44,91.61,20.92,151.01,187.09,339.25,338.85,333.89,334.13,23.65,"7:5","18:23","10:56","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-30 23:51:07,18555.80,16872.10,18021.00,16681.90,18216.80,17434.50,18583.90,16848.50,17101.50,17226.60,17943.70,18756.00,18209.50,18616.40,17929.10,19170.50,17509.00,17628.60,16550.00,16277.80,35.40,34.69,35.56,35.37,34.26,36.50,36.48,36.85,34.92,32.70,7.04,5.82,7.17,5.61,90.34,91.49,91.04,21.82,158.61,194.14,354.13,353.49,348.34,348.50,24.67,"7:3","18:24","10:57","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-01-31 23:51:07,17419.10,15877.70,16980.40,15754.20,17025.00,16354.70,17471.60,16164.30,15965.80,16101.80,16846.50,17593.70,17078.40,17466.20,16820.40,17986.30,16384.40,16564.10,15583.80,15275.80,33.28,32.73,33.30,33.59,32.02,34.27,34.26,34.60,32.77,30.76,6.62,5.52,6.74,5.34,89.51,90.73,90.25,20.51,149.16,182.41,332.72,332.29,327.44,327.50,24.68,"7:5","18:23","10:56","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-01 23:50:09,15186.20,14089.30,14893.30,14266.60,14951.90,14381.80,15335.30,14462.10,14358.00,14195.60,15177.80,15797.30,15392.70,15784.50,15106.20,16126.00,14655.80,14892.80,14419.60,14118.60,29.27,29.16,29.28,29.77,28.52,30.85,30.91,31.07,29.40,28.45,5.93,4.99,6.02,4.94,89.43,88.52,89.21,18.35,131.74,164.95,297.59,297.33,292.99,293.25,24.79,"7:4","18:23","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-02 23:50:11,13737.30,12609.50,13791.00,13336.70,13722.00,13299.30,14221.30,13228.20,13068.70,12952.50,14156.80,14835.20,14541.60,14773.70,14221.90,15070.90,13349.00,13915.60,12990.20,12743.90,26.32,27.12,26.97,27.43,25.99,28.87,29.05,29.14,27.13,25.66,5.45,4.64,5.55,4.74,89.29,87.06,88.47,16.93,120.50,153.19,274.57,274.24,270.22,270.38,24.48,"7:6","18:22","10:52","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-03 23:50:11,13651.10,12642.90,13589.90,12749.90,13843.80,13401.30,14276.20,14394.70,12985.20,12770.80,13799.80,14553.30,14054.90,14371.40,13819.20,14888.50,13458.00,13524.00,12749.20,12439.40,26.29,26.35,27.21,28.66,25.74,28.27,28.21,28.59,26.88,25.13,5.24,4.47,5.64,4.60,90.73,91.18,91.14,16.79,121.49,149.84,271.96,271.94,267.97,268.23,22.26,"7:6","18:24","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-04 23:50:11,16294.50,14887.90,15941.20,14993.40,15922.20,15276.10,16341.80,16587.50,15294.90,15049.50,15798.30,16545.50,16014.80,16380.30,15748.80,16900.60,15438.00,15722.30,14777.00,14361.90,31.15,30.92,31.13,32.88,30.29,32.20,32.11,32.47,30.99,29.05,6.21,5.29,6.26,5.16,87.89,89.66,88.87,19.38,141.39,171.80,314.28,313.87,309.28,309.50,24.17,"7:2","18:25","11:3","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-05 23:50:12,15389.90,13982.20,14882.30,13883.90,15010.20,14331.70,15372.20,15591.70,14207.80,13984.70,14535.20,15199.60,14395.80,14830.20,14091.20,15089.10,13630.60,14110.60,13490.40,13082.30,29.35,28.77,29.29,30.93,28.16,29.63,29.02,29.06,27.62,26.50,5.93,5.08,6.06,4.71,82.99,87.60,85.23,17.84,132.61,155.71,289.09,288.94,284.72,285.00,27.01,"7:5","18:25","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-06 23:50:12,15818.60,14617.30,15450.80,14382.10,15260.90,14505.80,15501.80,15753.20,14685.00,14676.90,14793.00,15474.80,14967.20,15311.70,14732.30,15792.80,14485.20,14907.20,14519.80,13967.40,30.40,29.81,29.71,31.21,29.31,30.13,30.01,30.37,29.24,28.39,6.07,5.20,6.15,4.93,84.60,87.80,86.20,18.47,136.08,162.53,299.60,299.22,294.82,295.12,26.01,"7:0","18:26","11:3","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-07 23:50:13,18833.60,17417.30,18857.30,16856.80,18452.20,17706.40,18931.20,19150.60,18076.40,17555.30,17858.40,18653.50,18045.20,18506.70,17768.00,19000.60,17437.10,18100.20,16924.10,16334.00,36.18,35.66,36.04,37.97,35.54,36.30,36.21,36.51,35.29,33.12,6.92,5.86,7.25,5.70,89.75,94.25,91.94,22.20,164.59,194.27,360.47,359.58,354.22,354.51,21.92,"7:9","18:29","10:56","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-08 23:50:14,19825.10,18292.70,19930.50,17651.80,19198.50,18504.00,19893.70,20145.50,18719.40,18438.60,18646.20,19474.20,18747.30,19306.20,18522.10,19773.40,15218.90,18900.20,17683.10,17060.10,38.06,37.54,37.59,39.92,37.07,37.90,37.69,38.03,33.87,34.60,7.20,6.11,7.60,5.90,88.42,94.68,91.40,23.03,172.56,199.74,373.93,373.07,367.54,367.75,22.19,"7:7","18:29","11:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-09 23:50:14,19677.70,18138.40,19877.10,17769.50,19231.60,18479.20,19662.70,19931.40,18555.80,18291.20,18584.90,19436.50,18734.00,19272.90,18478.00,19706.30,18145.30,18918.00,17732.90,17131.00,37.76,37.60,37.59,39.47,36.76,37.80,37.64,37.92,36.81,34.71,7.24,6.18,7.63,5.94,88.82,93.15,90.93,23.14,171.47,202.65,375.75,374.86,369.34,369.62,22.28,"7:2","18:29","11:4","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-10 23:50:14,18537.90,17145.50,18837.20,16723.70,17748.20,17344.30,18541.80,18798.90,17759.20,17166.60,17387.00,18256.70,17534.10,18035.20,17303.60,18528.10,16964.10,17752.50,16632.70,16044.60,35.66,35.54,35.00,37.25,34.85,35.46,35.24,35.62,34.51,32.56,6.81,5.83,7.12,5.64,88.29,93.02,90.59,21.76,161.60,190.12,353.04,352.48,347.36,347.38,22.35,"7:1","18:28","11:4","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-11 23:50:14,12526.10,11515.70,12760.70,11416.90,12068.30,11780.80,12820.90,13224.70,11962.50,11478.70,12347.60,12985.00,12574.30,12810.40,12539.10,13513.70,12645.60,12723.10,11242.70,10897.70,24.04,24.20,23.82,26.04,23.42,25.27,25.22,25.97,25.28,22.10,4.82,4.19,4.94,4.35,87.31,88.08,87.86,15.18,110.09,135.26,245.84,245.92,242.38,242.62,23.59,"7:2","18:28","11:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-12 23:50:17,12018.20,11321.80,12350.50,11220.50,11912.30,11528.80,12063.80,12509.70,11873.00,11307.30,11489.70,12277.30,11548.90,11715.50,11523.00,12464.20,11551.10,11523.80,11741.50,11344.10,23.34,23.58,23.42,24.58,23.16,23.72,23.12,23.92,23.00,23.03,4.66,4.14,5.00,4.13,83.79,86.68,85.25,14.53,106.84,128.00,235.29,235.33,231.94,232.13,24.40,"7:3","18:27","10:59","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-13 23:50:18,15974.10,14821.20,16308.80,14433.90,15265.10,14875.60,15894.30,16070.30,15332.00,14797.40,14959.70,15534.90,14977.20,15383.40,14778.40,15837.20,14961.90,15106.40,14479.40,13945.60,30.77,30.72,30.09,31.94,30.08,30.38,30.14,30.49,29.93,28.35,6.05,5.26,6.27,5.11,84.20,88.72,86.40,18.74,139.19,163.72,303.74,303.55,299.14,299.37,24.81,"7:2","18:28","11:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-15 23:50:20,16141.30,15036.90,16974.10,14915.30,15767.10,15240.80,16303.80,16532.60,15706.50,15108.00,15678.10,16245.20,15569.60,16019.60,15394.90,16536.90,15858.40,15733.10,15137.70,14575.20,31.14,31.85,30.93,32.77,30.75,31.77,31.32,31.76,31.40,29.60,6.20,5.41,6.40,5.29,85.39,88.35,86.88,19.38,142.56,170.78,314.47,313.97,309.34,309.62,24.05,"7:0","18:30","11:9","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-16 23:50:22,18493.60,17083.00,19372.80,16401.20,18027.70,17260.40,18669.70,18703.60,17431.20,17180.00,17246.90,17842.60,17128.50,17626.00,16942.00,18192.10,17518.20,17355.80,16567.40,16116.20,35.53,35.73,35.20,37.30,34.55,34.93,34.46,34.94,34.67,32.57,6.75,5.88,7.21,5.70,86.59,92.48,89.41,21.65,161.95,187.97,351.16,350.66,345.52,345.77,22.05,"7:0","18:31","11:9","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-17 23:50:22,18317.80,17040.00,19216.20,16384.40,17897.80,17127.20,18425.30,18423.40,17755.70,17084.60,16971.00,17598.80,16900.70,17386.60,16714.90,17955.50,17374.30,17224.70,16473.70,16107.90,35.32,35.57,34.94,36.78,34.77,34.41,34.01,34.49,34.40,32.46,6.66,5.82,7.17,5.66,86.59,92.84,89.56,21.47,161.03,186.15,348.38,347.87,342.80,342.99,21.69,"6:57","18:31","11:11","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-18 23:52:09,18338.80,17070.50,19286.30,16396.30,18016.70,17179.70,18527.10,18537.20,17788.90,17171.30,16915.60,17528.90,16902.80,17385.90,16667.80,17844.80,17224.40,17244.40,16301.30,16050.70,35.36,35.64,35.10,36.98,34.88,34.29,34.01,34.34,34.27,32.24,6.70,5.86,7.29,5.69,85.73,92.57,88.96,21.47,161.61,185.53,348.38,347.86,342.77,343.00,22.14,"6:57","18:31","11:12","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-19 23:50:23,17266.80,16113.40,18106.70,15577.60,16951.00,16146.90,17483.30,17466.30,16708.70,16144.50,16010.60,16537.60,15966.10,16376.20,15668.00,16767.00,16160.60,16341.60,15456.10,15423.60,33.34,33.65,33.02,34.89,32.79,32.41,32.09,32.29,32.32,30.77,6.47,5.67,6.91,5.49,83.80,90.07,86.76,20.26,152.14,175.45,328.67,328.21,323.42,323.62,23.85,"6:58","18:30","11:11","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-20 23:50:23,13231.90,12411.90,13996.50,12212.50,13525.10,12912.10,14118.30,14273.20,13118.10,12574.80,12998.20,13535.80,12897.80,13202.50,12639.30,13541.50,13121.40,13195.10,12106.70,12221.00,25.63,26.20,26.39,28.37,25.65,26.44,25.92,26.09,26.20,24.26,4.97,4.40,5.63,4.52,86.90,91.62,89.18,16.15,120.04,141.13,261.83,261.68,257.89,258.12,21.02,"6:58","18:29","11:11","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-21 23:50:25,15011.10,14218.70,15852.00,13832.80,14831.70,14080.60,15086.00,15285.00,14449.10,14030.00,13817.10,14528.20,14114.40,14424.20,13878.00,14782.20,14248.70,14681.40,13633.20,13647.30,29.21,29.66,28.86,30.35,28.44,28.25,28.32,28.55,28.80,27.21,5.55,4.93,6.23,4.98,85.02,90.25,87.53,17.79,132.71,154.95,288.43,288.26,284.03,284.26,22.10,"6:59","18:28","11:12","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-22 23:50:26,16133.80,15159.50,17111.30,15236.80,15952.70,15274.20,16462.10,16457.80,15548.70,15199.00,15219.70,15903.80,15291.40,15661.10,15033.00,15978.90,15341.50,15744.80,14678.90,14808.30,31.26,32.32,31.17,32.89,30.70,31.01,30.72,30.88,30.94,29.40,6.09,5.41,6.70,5.30,84.22,88.84,86.45,19.25,143.13,168.18,312.20,311.92,307.36,307.62,23.24,"6:57","18:34","11:10","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-23 23:51:12,17421.10,16232.40,18335.10,16056.60,16988.60,16399.20,17745.30,17684.70,16930.10,16366.90,16111.50,16871.80,16208.80,16564.40,15974.20,16969.90,16229.50,16829.00,15494.20,15634.80,33.61,34.35,33.31,35.38,33.23,32.84,32.53,32.78,32.87,31.03,6.44,5.70,7.23,5.59,84.65,90.64,87.49,20.53,153.86,178.10,333.05,332.62,327.74,328.12,22.50,"6:56","18:33","11:19","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-02-25 23:50:28,18901.50,17599.10,19789.90,17173.00,18293.10,17637.80,19297.20,19137.60,18177.30,17717.00,17308.80,18004.30,17597.00,17704.60,17403.70,18347.40,17261.10,18174.80,16813.00,16986.00,36.45,36.91,35.83,38.34,35.81,35.13,35.01,35.54,35.22,33.67,6.74,5.98,7.65,5.85,86.79,93.25,89.84,22.14,166.21,191.74,359.33,358.64,353.38,353.63,20.11,"6:54","18:38","11:20","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
